Station,Country,County,TOC,Visited,Latitude,Longitude,Date
Upper Halliford ,England,Surrey,South Western Railway,No,51.4130662280346,-0.430905796818098,
Upper Holloway,England,London (City Of),London Overground,No,51.5636297417848,-0.129513083236734,
Upper Tyndrum,Scotland,Stirling,ScotRail,No,56.4346688861349,-4.7037226257088,
Upper Warlingham ,England,Surrey,GTR,No,51.3085101869433,-0.077951746983225,
Upton,England,Merseyside,Transport for Wales,No,53.38649081158,-3.084153041982,
Upwey,England,Dorset,South Western Railway,No,50.6482740260762,-2.46613841976536,
Urmston,England,Greater Manchester,Northern,No,53.4482724799132,-2.3537968544528,
Uttoxeter,England,Staffordshire,East Midlands Trains,No,52.8967923048407,-1.85725484169008,
Valley,Wales,Sir Ynys Mon - Isle of Anglesey,Transport for Wales,No,53.2812901297552,-4.563369948251,
Vauxhall,England,London (City Of),South Western Railway,No,51.4861883633888,-0.122889550437947,
Virginia Water ,England,Surrey,South Western Railway,No,51.4018013854544,-0.562173848505708,
Waddon,England,London (City Of),GTR,No,51.3673963077079,-0.117335912462372,
Wadhurst,England,East Sussex,Southeastern,No,51.0734586021899,0.31317349934388,
Wainfleet,England,Lincolnshire,East Midlands Trains,No,53.1051246050871,0.234727275575928,
Wakefield Kirkgate,England,West Yorkshire,Northern,No,53.6786595218923,-1.48857070118291,
Wakefield Westgate,England,West Yorkshire,LNER,No,53.6830744379424,-1.50611061053081,
Walkden,England,Greater Manchester,Northern,No,53.5197772414036,-2.39632134933582,
Wallasey Grove Road,England,Merseyside,Merseyrail,No,53.4280064742672,-3.0697075246193,
Wallasey Village,England,Merseyside,Merseyrail,No,53.422887954495,-3.06912754188499,
Wallington,England,London (City Of),GTR,No,51.3603850131022,-0.150832953855997,
Wallyford,Scotland,East Lothian,ScotRail,No,55.9402877082294,-3.01495084751475,
Walmer,England,Kent,Southeastern,No,51.203318318536,1.38287426578858,
Walsall,England,West Midlands,West Midlands Trains,No,52.5843999235155,-1.98475513852255,
Walsden,England,West Yorkshire,Northern,No,53.6962616093896,-2.10446429625135,
Waltham Cross,England,Hertfordshire,Greater Anglia,No,51.6850593249046,-0.0265583979998099,
Walthamstow Central,England,London (City Of),London Overground,No,51.5829170771293,-0.019815028584921,
Walthamstow Queens Road,England,London (City Of),London Overground,No,51.5815012615672,-0.0238458926389262,
Walton,England,Merseyside,Merseyrail,No,53.4562185130783,-2.96574753881583,
Walton-on-Thames ,England,Surrey,South Western Railway,No,51.8461652994246,1.26766958132874,
Walton-on-the-Naze,England,Essex,Greater Anglia,No,51.3729300421052,-0.414635037988793,
Wanborough ,England,Surrey,South Western Railway,No,51.2445226591696,-0.667587798099879,
Wandsworth Common,England,London (City Of),GTR,No,51.4461833871519,-0.163385992160445,
Wandsworth Road,England,London (City Of),London Overground,No,51.4702149783074,-0.138519665553368,
Wandsworth Town,England,London (City Of),South Western Railway,No,51.4610463983529,-0.188125482023439,
Wanstead Park,England,London (City Of),London Overground,No,51.5516912086025,0.0262129881901576,
Wapping,England,London (City Of),London Overground,No,51.5043864413741,-0.0559308982729535,
Warblington ,England,Hampshire,GTR,No,50.8534456300182,-0.967156446745573,
Ware,England,Hertfordshire,Greater Anglia,No,51.8079587414761,-0.028781386474353,
Wareham,England,Dorset,South Western Railway,No,50.6928902404275,-2.11524676421826,
Wargrave,England,Berkshire,Great Western Railway,No,51.4981588965818,-0.876516733617189,
Warminster,England,Wiltshire,Great Western Railway,No,51.2067784406895,-2.17673431579995,
Warnham,England,West Sussex,GTR,No,51.0929009147137,-0.329464172012141,
Warrington Bank Quay,England,Cheshire,Avanti West Coast,No,53.3860108595503,-2.60236455341375,
Warrington Central,England,Cheshire,Northern,No,53.3918186705982,-2.59316868924398,
Warrington West,England,Cheshire,Northern,No,53.393572,-2.638479,
Warwick,England,Warwickshire,Chiltern Railways,No,52.2865405951076,-1.58185465086566,
Warwick Parkway,England,Warwickshire,Chiltern Railways,No,52.2861042326578,-1.61205800851336,
Water Orton,England,Warwickshire,West Midlands Trains,No,52.5185862383121,-1.74309056520844,
Waterbeach,England,Cambridgeshire,GTR,No,52.2623034556929,0.196790502166436,
Wateringbury,England,Kent,Southeastern,No,51.2497326924122,0.422466481375823,
Waterloo (Merseyside),England,Merseyside,Merseyrail,No,53.4749564173035,-3.02553667305351,
Watford High Street,England,Hertfordshire,London Overground,No,51.6526539024445,-0.391711178119882,
Watford Junction,England,Hertfordshire,West Midlands Trains,No,51.6635280450306,-0.396517053804235,
Watford north,England,Hertfordshire,West Midlands Trains,No,51.675702973132,-0.389925807474083,
Watlington,England,Norfolk,GTR,No,52.6731692865075,0.383316072630514,
Watton-at-Stone,England,Hertfordshire,GTR,No,51.8564363461458,-0.119427489565542,
Waun-gron Park,Wales,Caerdydd - Cardiff,Transport for Wales,No,51.4881993064218,-3.22965289657158,
Wavertree Technology Park,England,Merseyside,Northern,No,53.4051948550472,-2.92290938456585,
Weeley,England,Essex,Greater Anglia,No,51.8530953816313,1.11548162271892,
Weeton,England,North Yorkshire,Northern,No,53.9231788564728,-1.58121577922817,
Welham Green,England,Hertfordshire,GTR,No,51.7363508211336,-0.210691752859566,
Welling,England,London (City Of),Southeastern,No,51.4647966067146,0.101689552041613,
Wellingborough,England,Northamptonshire,East Midlands Trains,No,52.3037821185195,-0.676650949069136,
Wellington,England,Shropshire,West Midlands Trains,No,52.7013075564822,-2.51716576127257,
Welshpool,Wales,Powys - Powys,Transport for Wales,No,52.6574977838273,-3.13987176733954,
Welwyn Garden City,England,Hertfordshire,GTR,No,51.8010467291572,-0.20407048939388,
Welwyn North,England,Hertfordshire,GTR,No,51.8234960705586,-0.192091562345001,
Wem,England,Shropshire,Transport for Wales,No,52.8564121258384,-2.7180173037583,
Wembley Central,England,London (City Of),London Underground,No,51.5523239753237,-0.296432868954246,
Wembley Stadium,England,London (City Of),Chiltern Railways,No,51.5544143695088,-0.285608306716552,
Wemyss Bay,Scotland,Inverclyde,ScotRail,No,55.8761503137329,-4.88908120409157,
Wendover,England,Buckinghamshire,Chiltern Railways,No,51.7617568344873,-0.747372385444231,
Wennington,England,Lancashire,Northern,No,54.123707384811,-2.58751077223194,
West Allerton,England,Merseyside,Northern,No,53.3691277217237,-2.90696470331892,
West Brompton,England,London (City Of),London Underground,No,51.4870599686816,-0.195592640550605,
West Byfleet ,England,Surrey,South Western Railway,No,51.3392248622192,-0.50548522878899,
West Calder,Scotland,West Lothian,ScotRail,No,55.8538074383367,-3.5670174427078,
West Croydon,England,London (City Of),London Overground,No,51.3784262130797,-0.102585551594498,
West Drayton,England,London (City Of),TfL Rail,No,51.5100539925571,-0.472234314966286,
West Dulwich,England,London (City Of),Southeastern,No,51.4407163723544,-0.0913715126622266,
West Ealing,England,London (City Of),TfL Rail,No,51.5135043311644,-0.320133285336086,
West Ham,England,London (City Of),London Underground,No,51.528487605123,0.00543106483898978,
West Hampstead,England,London (City Of),London Overground,No,51.5474662351475,-0.19118459778737,
West Hampstead GTR,England,London (City Of),GTR,No,51.5484744478303,-0.191836918823523,
West Horndon,England,Essex,C2C,No,51.5679430509607,0.340643636905994,
West Kilbride,Scotland,North Ayrshire,ScotRail,No,55.6961611418943,-4.85174682490198,
West Kirby,England,Merseyside,Merseyrail,No,53.3731754510031,-3.18377192806339,
West Malling,England,Kent,Southeastern,No,51.2920183237696,0.418653247092724,
West Norwood,England,London (City Of),GTR,No,51.4317460825404,-0.103829995697277,
West Ruislip,England,London (City Of),London Underground,No,51.569757491531,-0.437767755367563,
West Runton,England,Norfolk,Greater Anglia,No,52.9355219974173,1.24545733362258,
West St Leonards,England,East Sussex,Southeastern,No,50.8531510674533,0.539935201718117,
West Sutton,England,London (City Of),GTR,No,51.3658524890107,-0.205173349651657,
West Wickham,England,London (City Of),Southeastern,No,51.3812997398313,-0.0144319503705711,
West Worthing,England,West Sussex,GTR,No,50.8183528447091,-0.392985202105124,
Westbury,England,Wiltshire,Great Western Railway,No,51.2669879806612,-2.199181964314,
Westcliffe,England,Essex,C2C,No,51.537330681554,0.691465853265396,
Westcombe Park,England,London (City Of),Southeastern,No,51.4842009653133,0.0183946527033122,
Westenhanger,England,Kent,Southeastern,No,51.0949573871144,1.03804948355831,
Wester Hailes,Scotland,City of Edinburgh,ScotRail,No,55.9143214254247,-3.28433976492141,
Westerfield,England,Suffolk,Greater Anglia,No,52.0809792750967,1.16590471673782,
Westerton,Scotland,East Dunbartonshire,ScotRail,No,55.9048123310445,-4.33488106084377,
Westgate-On-Sea,England,Kent,Southeastern,No,51.3814418549815,1.3383616999739,
Westhoughton,England,Greater Manchester,Northern,No,53.5556722560927,-2.52372702126462,
Weston Milton,England,Somerset,Great Western Railway,No,51.3484736289463,-2.9423865604272,
Weston-Super-Mare,England,Somerset,Great Western Railway,No,51.344322923609,-2.97166296937881,
Wetheral,England,Cumbria,Northern,No,54.8838432602373,-2.83171359439756,
Weybridge ,England,Surrey,South Western Railway,No,51.3617703332078,-0.457738673949427,
Weymouth,England,Dorset,South Western Railway,No,50.6153172803272,-2.45422230536914,
Whaley Bridge,England,Derbyshire,Northern,No,53.3302362792207,-1.9846452837124,
Whalley,England,Lancashire,Northern,No,53.8240193603672,-2.4122533349214,
Whatstandwell,England,Derbyshire,East Midlands Trains,No,53.0833144440769,-1.50408633955569,
Whifflet,Scotland,North Lanarkshire,ScotRail,No,55.8536963820358,-4.0186560185412,
Whimple,England,Devon,South Western Railway,No,50.7680315404805,-3.35432267447561,
Whinhill,Scotland,Inverclyde,ScotRail,No,55.9383774324601,-4.74669556583054,
Whiston,England,Merseyside,Northern,No,53.4138717730524,-2.79643226894077,
Whitby,England,North Yorkshire,Northern,No,54.4846093137917,-0.615402935957888,
Whitchurch (Glamorgan),Wales,Caerdydd - Cardiff,Transport for Wales,No,51.2375446792353,-1.33774711366758,
Whitchurch (Hampshire),England,Hampshire,South Western Railway,No,52.9680626778971,-2.67169859367283,
Whitchurch (Shropshire),England,Shropshire,Transport for Wales,No,51.5207540566059,-3.22325094102067,
White Hart Lane,England,London (City Of),London Overground,No,51.6050354824993,-0.0709136203617805,
White notley,England,Essex,Greater Anglia,No,51.8389091369224,0.59586340321356,
Whitechapel,England,London (City Of),London Underground,No,51.519467459104,-0.0597571256720822,
Whitecraigs,Scotland,East Renfrewshire,ScotRail,No,55.7903274148655,-4.31015767734255,
Whitehaven,England,Cumbria,Northern,No,54.5530356686823,-3.5869338241916,
Whitland,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,51.8180358471486,-4.61439182359611,
Whitley Bridge,England,North Yorkshire,Northern,No,53.6991301040064,-1.15828041690408,
Whitlocks End,England,West Midlands,West Midlands Trains,No,52.3918330420328,-1.851539047455,
Whitstable,England,Kent,Southeastern,No,51.3575793410511,1.03329464267254,
Whittlesea,England,Cambridgeshire,Greater Anglia,No,52.5495276297304,-0.118991016909721,
Whittlesford Parkway,England,Cambridgeshire,Greater Anglia,No,52.1035862619225,0.165617092136711,
Whitton,England,London (City Of),South Western Railway,No,51.4496061664066,-0.357681415899068,
Whitwell,England,Derbyshire,East Midlands Trains,No,53.279960782353,-1.2002072352711,
Whyteleafe ,England,Surrey,GTR,No,51.3099565134723,-0.0811483791867407,
Whyteleafe South ,England,Surrey,GTR,No,51.303385260118,-0.0769177329331088,
Wick,Scotland,Highland,ScotRail,No,58.4415717274157,-3.09685922919713,
Wickford,England,Essex,Greater Anglia,No,51.6150205831702,0.519185027255263,
Wickham Market,England,Suffolk,Greater Anglia,No,52.1510962155801,1.39868001048385,
Widdrington,England,Northumberland,Northern,No,55.2413071203385,-1.61647358382356,
Widnes,England,Cheshire,Northern,No,53.378499365715,-2.73353708692179,
Widney Manor,England,West Midlands,West Midlands Trains,No,52.3959363436235,-1.77437063404307,
Wigan north Western,England,Greater Manchester,Avanti West Coast,No,53.5436640587888,-2.63327414022599,
Wigan Wallgate,England,Greater Manchester,Northern,No,53.5448240428411,-2.63318582246445,
Wigton,England,Cumbria,Northern,No,54.8291205997138,-3.16434320549425,
Wildmill,Wales,Pen-y-bont ar Ogwr - Bridgend,Transport for Wales,No,51.5208749524109,-3.57963335124417,
Willesden Junction,England,London (City Of),London Overground,No,51.53249531068,-0.244547893103205,
Williamwood,Scotland,East Renfrewshire,ScotRail,No,55.7936912975414,-4.29033550284315,
Willington,England,Derbyshire,East Midlands Trains,No,52.8536457071009,-1.56336068611966,
Wilmcote,England,Warwickshire,West Midlands Trains,No,52.2229996112697,-1.75601149837687,
Wilmslow,England,Cheshire,Northern,No,53.3268494781616,-2.2263272850349,
Wilnecote,England,Staffordshire,East Midlands Trains,No,52.6107127069766,-1.67971464262086,
Wimbledon,England,London (City Of),South Western Railway,No,51.4212744216785,-0.206383039631527,
Wimbledon Chase,England,London (City Of),GTR,No,51.4095570178764,-0.214031236316633,
Winchelsea,England,East Sussex,GTR,No,50.9337630342207,0.702261625608614,
Winchester ,England,Hampshire,South Western Railway,No,51.0672110791785,-1.31970006299091,
Winchfield ,England,Hampshire,South Western Railway,No,51.2849498663511,-0.906977423275457,
Winchmore Hill,England,London (City Of),GTR,No,51.6339405434314,-0.100900240530616,
Windermere,England,Cumbria,Northern,No,54.3796060127576,-2.90339191130163,
Windsor & Eton Central,England,Berkshire,Great Western Railway,No,51.4832672130707,-0.610379951042877,
Windsor & Eton Riverside,England,Berkshire,South Western Railway,No,51.485649438281,-0.606534066507949,
Winnersh,England,Berkshire,South Western Railway,No,51.4302822918781,-0.876858641189778,
Winnersh Triangle,England,Berkshire,South Western Railway,No,51.4367413969383,-0.891331695435148,
Winsford,England,Cheshire,West Midlands Trains,No,53.1905137316912,-2.4945996826664,
Wishaw,Scotland,North Lanarkshire,ScotRail,No,55.7720470779582,-3.92642569422511,
Witham,England,Essex,Greater Anglia,No,51.805965890653,0.639130049929164,
Witley ,England,Surrey,South Western Railway,No,51.1331613212684,-0.645783050447111,
Witton,England,West Midlands,West Midlands Trains,No,52.5123807715904,-1.88443480950426,
Wivelsfield,England,West Sussex,GTR,No,50.964295186648,-0.120790018659455,
Wivenhoe,England,Essex,Greater Anglia,No,51.8565272691821,0.956137566350491,
Woburn Sands,England,Buckinghamshire,West Midlands Trains,No,52.0181509306676,-0.654084041743003,
Woking ,England,Surrey,South Western Railway,No,51.3184685531144,-0.556959702238749,
Wokingham,England,Berkshire,South Western Railway,No,51.4112181739958,-0.842543268685332,
Woldingham ,England,Surrey,GTR,No,51.2901562460578,-0.0518697115540823,
Wolverhampton,England,West Midlands,West Midlands Trains,No,52.5878465422054,-2.11951477731271,
Wolverton,England,Buckinghamshire,West Midlands Trains,No,52.0658773853301,-0.804267018546367,
Wombwell,England,South Yorkshire,Northern,No,53.5173463472841,-1.41616263242415,
Wood End,England,Warwickshire,West Midlands Trains,No,52.3436814327967,-1.84421390943201,
Wood Street,England,London (City Of),London Overground,No,51.5865787129456,-0.00240540161249052,
Woodbridge,England,Suffolk,Greater Anglia,No,52.0904427394702,1.31777104193614,
Woodgrange Park,England,London (City Of),London Overground,No,51.5492619686101,0.0444232248496133,
Woodhall,Scotland,Inverclyde,ScotRail,No,55.9312119525132,-4.6554021966803,
Woodhouse,England,South Yorkshire,Northern,No,53.3637442402295,-1.35755356502554,
Woodlesford,England,West Yorkshire,Northern,No,53.7567879202331,-1.44287954487408,
Woodley,England,Greater Manchester,Northern,No,53.4292550190696,-2.09327181041832,
Woodmansterne,England,London (City Of),GTR,No,51.3190185794268,-0.154262128540663,
Woodsmoor,England,Greater Manchester,Northern,No,53.3864753199535,-2.14208686216784,
Wool,England,Dorset,South Western Railway,No,50.6816397511027,-2.22146014799972,
Woolston,England,Hampshire,South Western Railway,No,50.8989237982215,-1.37705796288169,
Woolwich,England,London (City Of),TfL Rail,No,51.49192536,0.071175269,
Woolwich Arsenal,England,London (City Of),Southeastern,No,51.489907116548,0.0691939064074983,
Woolwich Dockyard,England,London (City Of),Southeastern,No,51.4911252616896,0.0546419445452188,
